,acumulado,dataApuracao,dataProximoConcurso,dezenasSorteadasOrdemSorteio,indicadorConcursoEspecial,listaDezenas,listaMunicipioUFGanhadores,listaRateioPremio,listaResultadoEquipeEsportiva,localSorteio,nomeMunicipioUFSorteio,numero,numeroConcursoAnterior,numeroConcursoFinal_0_5,numeroConcursoProximo,numeroJogo,observacao,premiacaoContingencia,tipoJogo,tipoPublicacao,ultimoConcurso,valorArrecadado,valorAcumuladoConcurso_0_5,valorAcumuladoConcursoEspecial,valorAcumuladoProximoConcurso,valorEstimadoProximoConcurso,valorSaldoReservaGarantidora,valorTotalPremioFaixaUm,Bola1,Bola2,Bola3,Bola4,Bola5,Bola6
0,True,11/03/2015,14/03/2015,"['39', '46', '18', '51', '31', '03']",1,"['03', '18', '31', '39', '46', '51']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 134, 'valorPremio': 21565.46}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 7584, 'valorPremio': 544.33}]",,Estúdio de TV,"OSASCO, SP",1685,1684,1690,1686,2,,,MEGA_SENA,3,True,49359462.5,3346051.97,11589679.15,20406061.12,26000000.0,0.0,0.0,03,18,31,39,46,51
0,False,14/03/2015,18/03/2015,"['44', '37', '09', '55', '14', '46']",1,"['09', '14', '37', '44', '46', '55']","[{'ganhadores': 1, 'municipio': 'SANTA TERESA', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'ES'}, {'ganhadores': 1, 'municipio': 'IBIUNA', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'SERTÃOZINHO', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'SP'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 3, 'valorPremio': 8927028.65}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 117, 'valorPremio': 29578.87}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 8999, 'valorPremio': 549.38}]",,Caminhão da Sorte,"ROSEIRA, SP",1686,1685,1690,1687,2,,,MEGA_SENA,3,True,59111810.0,7353210.44,12500397.0,0.0,3000000.0,0.0,0.0,09,14,37,44,46,55
0,False,18/03/2015,21/03/2015,"['15', '58', '24', '37', '46', '49']",1,"['15', '24', '37', '46', '49', '58']","[{'ganhadores': 1, 'municipio': 'RECIFE', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'PE'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 3174732.56}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 75, 'valorPremio': 22979.02}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4522, 'valorPremio': 544.45}]",,Estúdio de TV,"OSASCO, SP",1687,1686,1690,1688,2,,,MEGA_SENA,3,True,29437405.0,9348756.62,12953930.24,0.0,3000000.0,0.0,0.0,15,24,37,46,49,58
0,True,21/03/2015,25/03/2015,"['18', '23', '42', '56', '32', '30']",1,"['18', '23', '30', '32', '42', '56']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 47, 'valorPremio': 39205.52}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4355, 'valorPremio': 604.44}]",,Caminhão da Sorte,"BARRA BONITA, SP",1688,1687,1690,1689,2,,,MEGA_SENA,3,True,31473995.0,11482362.16,13438840.61,3394372.46,7000000.0,0.0,0.0,18,23,30,32,42,56
0,False,25/03/2015,28/03/2015,"['41', '02', '53', '05', '13', '27']",1,"['02', '05', '13', '27', '41', '53']","[{'ganhadores': 1, 'municipio': 'REDENÇÃO', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'PA'}, {'ganhadores': 1, 'municipio': 'SÃO PAULO', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'SP'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 2, 'valorPremio': 3610233.13}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 185, 'valorPremio': 11227.15}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 9634, 'valorPremio': 307.98}]",,Estúdio de TV,"OSASCO, SP",1689,1688,1690,1690,2,,,MEGA_SENA,3,True,35477090.0,13887335.41,13985425.45,0.0,19000000.0,0.0,0.0,02,05,13,27,41,53
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,True,04/04/2015,08/04/2015,"['44', '56', '13', '14', '27', '11']",1,"['11', '13', '14', '27', '44', '56']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 180, 'valorPremio': 17116.48}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 12447, 'valorPremio': 353.6}]",,Caminhão da Sorte,"CABREÚVA, SP",1692,1691,1695,1693,2,,,MEGA_SENA,3,True,52625212.5,10314275.83,16329579.1,30296410.6,38000000.0,0.0,0.0,11,13,14,27,44,56
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,False,11/04/2015,15/04/2015,"['34', '29', '20', '37', '57', '45']",1,"['20', '29', '34', '37', '45', '57']","[{'ganhadores': 1, 'municipio': 'TOLEDO', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'PR'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 46904093.93}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 348, 'valorPremio': 14457.94}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 10854, 'valorPremio': 662.21}]",,Caminhão da sorte,"SÃO LOURENÇO DO SUL, RS",1694,1693,1695,1695,2,,,MEGA_SENA,3,True,85939430.0,20753391.07,18702105.32,0.0,25000000.0,0.0,0.0,20,29,34,37,45,57
0,True,15/04/2015,18/04/2015,"['36', '43', '38', '24', '58', '44']",1,"['24', '36', '38', '43', '44', '58']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 128, 'valorPremio': 22201.93}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 8910, 'valorPremio': 455.64}]",,Estúdio de TV,"OSASCO, SP",1695,1694,1700,1696,2,,,MEGA_SENA,3,True,48540870.0,3290560.02,19449959.88,25988372.92,33000000.0,0.0,0.0,24,36,38,43,44,58
0,False,18/04/2015,22/04/2015,"['12', '01', '31', '37', '17', '46']",1,"['01', '12', '17', '31', '37', '46']","[{'ganhadores': 1, 'municipio': 'DIAMANTINA', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'MG'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 32909935.88}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 135, 'valorPremio': 27832.74}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 9824, 'valorPremio': 546.39}]",,Caminhão da Sorte,"MARÍLIA, SP",1696,1695,1700,1697,2,,,MEGA_SENA,3,True,64179532.5,7641256.73,20438754.61,0.0,3000000.0,0.0,0.0,01,12,17,31,37,46
0,True,22/04/2015,25/04/2015,"['08', '30', '23', '51', '53', '58']",1,"['08', '23', '30', '51', '53', '58']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 62, 'valorPremio': 23627.94}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3593, 'valorPremio': 582.45}]",,ESTÚDIO DE TV.,"OSASCO, SP",1697,1696,1700,1698,2,,,MEGA_SENA,3,True,25022142.5,9337494.59,20824263.23,2698560.23,6000000.0,0.0,0.0,08,23,30,51,53,58
0,True,25/04/2015,29/04/2015,"['24', '44', '28', '13', '45', '11']",1,"['11', '13', '24', '28', '44', '45']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 132, 'valorPremio': 16764.14}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 8869, 'valorPremio': 356.43}]",,Caminhão da Sorte,"ITANHAEM, SP",1698,1697,1700,1699,2,,,MEGA_SENA,3,True,37797410.0,11899761.11,21406596.54,6774893.33,11000000.0,0.0,0.0,11,13,24,28,44,45
0,True,29/04/2015,02/05/2015,"['01', '10', '30', '33', '38', '06']",1,"['01', '06', '10', '30', '33', '38']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 189, 'valorPremio': 12999.07}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 9424, 'valorPremio': 372.42}]",,Estúdio de TV,"OSASCO, SP",1699,1698,1700,1700,2,,,MEGA_SENA,3,True,41964382.5,26045125.94,22053129.14,26045125.94,33000000.0,0.0,0.0,01,06,10,30,33,38
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,False,05/05/2015,07/05/2015,"['09', '03', '18', '40', '32', '56']",1,"['03', '09', '18', '32', '40', '56']","[{'ganhadores': 1, 'municipio': 'RIBEIRA DO POMBAL', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'BA'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 2018423.55}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 59, 'valorPremio': 18571.45}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3328, 'valorPremio': 470.34}]",,Caminhão da Sorte,"APARECIDA DE GOIÂNIA, GO",1701,1700,1705,1702,2,,,MEGA_SENA,3,True,18715640.0,4693753.81,23119891.41,0.0,2000000.0,0.0,0.0,03,09,18,32,40,56
0,False,07/05/2015,09/05/2015,"['39', '52', '17', '35', '19', '33']",1,"['17', '19', '33', '35', '39', '52']","[{'ganhadores': 1, 'municipio': 'ARAPIRACA', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'AL'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 2757367.25}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 139, 'valorPremio': 10768.76}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 5963, 'valorPremio': 358.6}]",,Caminhão da Sorte,"APARECIDA DE GOIÂNIA, GO",1702,1701,1705,1703,2,,,MEGA_SENA,3,True,25567425.0,6426956.08,23513801.04,0.0,3000000.0,0.0,0.0,17,19,33,35,39,52
0,True,09/05/2015,13/05/2015,"['49', '03', '35', '39', '23', '26']",1,"['03', '23', '26', '35', '39', '49']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 75, 'valorPremio': 23062.69}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4451, 'valorPremio': 555.15}]",,Caminhão da Sorte,"APARECIDA DE GOIÂNIA, GO",1703,1702,1705,1704,2,,,MEGA_SENA,3,True,29544590.0,8429768.27,23968985.63,3186292.13,7000000.0,0.0,0.0,03,23,26,35,39,49
0,True,13/05/2015,16/05/2015,"['11', '07', '59', '51', '32', '01']",1,"['01', '07', '11', '32', '51', '59']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 74, 'valorPremio': 28153.7}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 6399, 'valorPremio': 465.11}]",,Estúdio de TV,"OSASCO, SP",1704,1703,1705,1705,2,,,MEGA_SENA,3,True,35585577.5,17866181.8,24517241.91,17866181.8,23000000.0,0.0,0.0,01,07,11,32,51,59
0,True,16/05/2015,20/05/2015,"['50', '37', '51', '27', '29', '25']",1,"['25', '27', '29', '37', '50', '51']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 60, 'valorPremio': 52107.79}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 6095, 'valorPremio': 732.79}]",,Caminhão da Sorte,"GOVERNADOR LINDENBERG, ES",1705,1704,1710,1706,2,,,MEGA_SENA,3,True,53402397.5,3620120.41,25339996.57,23625464.27,30000000.0,0.0,0.0,25,27,29,37,50,51
0,False,20/05/2015,23/05/2015,"['12', '31', '34', '48', '36', '56']",1,"['12', '31', '34', '36', '48', '56']","[{'ganhadores': 1, 'municipio': 'CAMPO GRANDE', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'MS'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 29938493.6}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 136, 'valorPremio': 25199.07}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 10756, 'valorPremio': 455.17}]",,ESTÚDIO DE TV,"OSASCO, SP",1706,1705,1710,1707,2,,,MEGA_SENA,3,True,58536962.5,7588310.27,26241857.93,0.0,3000000.0,0.0,0.0,12,31,34,36,48,56
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,True,27/05/2015,30/05/2015,"['38', '50', '29', '45', '17', '32']",1,"['17', '29', '32', '38', '45', '50']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 72, 'valorPremio': 30205.91}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4174, 'valorPremio': 744.34}]",,Estúdio de TV,"OSASCO, SP",1708,1707,1710,1709,2,,,MEGA_SENA,3,True,37147638.5,12123376.79,27272554.89,7214878.56,12000000.0,0.0,0.0,17,29,32,38,45,50
0,True,30/05/2015,03/06/2015,"['30', '07', '47', '35', '19', '42']",1,"['07', '19', '30', '35', '42', '47']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 102, 'valorPremio': 26620.03}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 6499, 'valorPremio': 596.84}]",,Caminhão da Sorte,"JAPERI, RJ",1709,1708,1710,1710,2,,,MEGA_SENA,3,True,46378374.0,27483984.27,27987092.53,27483984.27,33000000.0,0.0,0.0,07,19,30,35,42,47
0,True,03/06/2015,06/06/2015,"['59', '56', '07', '28', '21', '58']",1,"['07', '21', '28', '56', '58', '59']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 90, 'valorPremio': 39936.87}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 6845, 'valorPremio': 750.14}]",,ESTÚDIO DE TV,"OSASCO, SP",1710,1709,1715,1711,2,,,MEGA_SENA,3,True,61393629.5,4161841.82,28932965.69,34105096.25,42000000.0,0.0,0.0,07,21,28,56,58,59
0,True,06/06/2015,10/06/2015,"['38', '22', '50', '45', '26', '39']",1,"['22', '26', '38', '39', '45', '50']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 85, 'valorPremio': 44885.37}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 6112, 'valorPremio': 891.74}]",,CAMINHÃO DA SORTE,"PIQUEROBI, SP",1711,1710,1715,1712,2,,,MEGA_SENA,3,True,65167424.0,8579507.19,29936980.56,41133200.24,50000000.0,0.0,0.0,22,26,38,39,45,50
0,True,10/06/2015,13/06/2015,"['50', '19', '59', '02', '29', '12']",1,"['02', '12', '19', '29', '50', '59']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 169, 'valorPremio': 31683.66}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 9443, 'valorPremio': 810.05}]",,Estudio de TV,"OSASCO, SP",1712,1711,1715,1713,2,,,MEGA_SENA,3,True,91459522.0,14779500.03,31346069.86,50996825.22,65000000.0,0.0,0.0,02,12,19,29,50,59
0,False,13/06/2015,17/06/2015,"['03', '29', '10', '16', '23', '27']",1,"['03', '10', '16', '23', '27', '29']","[{'ganhadores': 1, 'municipio': 'MARINGÁ', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'PR'}, {'ganhadores': 1, 'municipio': 'RIO DE JANEIRO', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'RJ'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 2, 'valorPremio': 31598692.07}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 388, 'valorPremio': 17070.0}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 21476, 'valorPremio': 440.56}]",,Caminhão da Sorte,"ITABAIANA, SE",1713,1712,1715,1714,2,,,MEGA_SENA,3,True,113128519.0,22448422.78,33089006.85,0.0,3000000.0,0.0,0.0,03,10,16,23,27,29
0,True,17/06/2015,20/06/2015,"['51', '02', '24', '52', '36', '08']",1,"['02', '08', '24', '36', '51', '52']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 106, 'valorPremio': 17471.23}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 5421, 'valorPremio': 488.03}]",,Estúdio de TV,"OSASCO, SP",1714,1713,1715,1715,2,,,MEGA_SENA,3,True,31632681.5,28004271.91,33576362.05,28004271.91,33000000.0,0.0,0.0,02,08,24,36,51,52
0,True,20/06/2015,24/06/2015,"['20', '16', '35', '40', '60', '53']",1,"['16', '20', '35', '40', '53', '60']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 58, 'valorPremio': 54443.91}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4649, 'valorPremio': 970.33}]",,Caminhão da Sorte,"SÃO MANUEL, SP",1715,1714,1720,1716,2,,,MEGA_SENA,3,True,53936666.0,3656338.19,34407348.01,33821173.57,40000000.0,0.0,0.0,16,20,35,40,53,60
0,False,24/06/2015,27/06/2015,"['25', '36', '02', '53', '42', '41']",1,"['02', '25', '36', '41', '42', '53']","[{'ganhadores': 1, 'municipio': 'SÃO PAULO', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'SP'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 40781877.95}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 62, 'valorPremio': 60946.26}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 5896, 'valorPremio': 915.55}]",,ESTÚDIO DE TV,"OSASCO, SP",1716,1715,1720,1717,2,,,MEGA_SENA,3,True,64542467.5,8031638.08,35401734.37,0.0,3000000.0,0.0,0.0,02,25,36,41,42,53
0,True,27/06/2015,01/07/2015,"['09', '58', '16', '44', '02', '37']",1,"['02', '09', '16', '37', '44', '58']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 122, 'valorPremio': 14665.09}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4934, 'valorPremio': 518.02}]",,CAMINHÃO DA SORTE,"PIRAPOZINHO, SP",1717,1716,1720,1718,2,,,MEGA_SENA,3,True,30559854.5,10103274.52,35872560.83,3295785.25,6800000.0,0.0,0.0,02,09,16,37,44,58
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,False,09/07/2015,11/07/2015,"['12', '33', '04', '38', '36', '19']",1,"['04', '12', '19', '33', '36', '38']","[{'ganhadores': 1, 'municipio': 'ITAPEVI', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'SP'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 36404331.56}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 188, 'valorPremio': 15172.92}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 9668, 'valorPremio': 421.49}]",,ESTUDIO DE TV,"OSASCO, SP",1721,1720,1725,1722,2,,,MEGA_SENA,3,True,48722999.5,5727436.75,38392973.91,0.0,3000000.0,0.0,0.0,04,12,19,33,36,38
0,True,11/07/2015,15/07/2015,"['41', '39', '09', '49', '23', '58']",1,"['09', '23', '39', '41', '49', '58']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 33, 'valorPremio': 52798.49}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 2640, 'valorPremio': 942.83}]",,Caminhão da Sorte,"IPAMERI, GO",1722,1721,1725,1723,2,,,MEGA_SENA,3,True,29760640.0,7744894.86,38851487.13,3209592.45,7000000.0,0.0,0.0,09,23,39,41,49,58
0,True,15/07/2015,18/07/2015,"['27', '60', '30', '14', '46', '52']",1,"['14', '27', '30', '46', '52', '60']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 54, 'valorPremio': 38128.57}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3169, 'valorPremio': 928.16}]",,ESTÚDIO DE TV,"OSASCO, SP",1723,1722,1725,1724,2,,,MEGA_SENA,3,True,35168280.0,10128934.04,39393314.24,7002382.06,11000000.0,0.0,0.0,14,27,30,46,52,60
0,True,18/07/2015,22/07/2015,"['27', '39', '37', '58', '60', '33']",1,"['27', '33', '37', '39', '58', '60']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 53, 'valorPremio': 48154.01}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4281, 'valorPremio': 851.65}]",,CAMINHÃO DA SORTE,"SÃO JOSÉ DOS PINHAIS, PR",1724,1723,1725,1725,2,,,MEGA_SENA,3,True,43592832.5,24787802.64,40064935.88,24787802.64,32000000.0,0.0,0.0,27,33,37,39,58,60
0,True,22/07/2015,25/07/2015,"['26', '31', '30', '18', '16', '34']",1,"['16', '18', '26', '30', '31', '34']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 51, 'valorPremio': 66070.32}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 5054, 'valorPremio': 952.45}]",,Estúdio de TV,"OSASCO, SP",1725,1724,1730,1726,2,,,MEGA_SENA,3,True,57555039.5,3901625.82,40951669.04,30994934.63,37500000.0,0.0,0.0,16,18,26,30,31,34
0,True,25/07/2015,29/07/2015,"['42', '54', '57', '03', '49', '10']",1,"['03', '10', '42', '49', '54', '57']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 111, 'valorPremio': 34383.16}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 7581, 'valorPremio': 719.19}]",,Caminhão da Sorte,"LONTRAS, SC",1726,1725,1730,1727,2,,,MEGA_SENA,3,True,65189197.5,8320767.19,41956019.37,38025386.82,46000000.0,0.0,0.0,03,10,42,49,54,57
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,True,01/08/2015,04/08/2015,"['28', '39', '08', '59', '42', '03']",1,"['03', '08', '28', '39', '42', '59']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 45, 'valorPremio': 42525.31}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3617, 'valorPremio': 755.81}]",,CAMINHÃO DA SORTE,"IPANEMA, MG",1728,1727,1730,1729,2,,,MEGA_SENA,3,True,32686381.0,15794950.97,43654697.52,3525124.52,7500000.0,0.0,0.0,03,08,28,39,42,59
